"ID_REF"	"GSM3753011"	"GSM3753012"	"GSM3753013"	"GSM3753014"	"GSM3753015"	"GSM3753016"
"209537_at"	299.9586	298.64035	207.92099	262.20538	329.81732	263.5347
"209538_at"	168.84361	175.69725	134.19337	107.909485	174.25082	99.13783
"209539_at"	45.49554	46.563366	53.518234	49.68518	51.42523	51.450184
"209540_at"	10.733623	9.858273	9.730496	9.907976	9.667944	9.299665
"209541_at"	11.917833	8.788599	8.736556	10.438605	9.546453	10.8689995
"209542_x_at"	50.184383	48.80625	60.867447	53.2392	50.80504	58.014656
"209543_s_at"	87.49736	84.0654	83.74246	92.49111	91.6001	99.80187
"209544_at"	114.35402	90.74895	118.74184	131.42348	113.38617	126.040215
"209545_s_at"	448.3022	329.3045	402.34662	421.9617	353.0153	411.23734
"209546_s_at"	64.91424	74.43163	71.911705	62.804497	68.08238	70.07363
"209547_s_at"	123.03549	117.08959	120.79821	120.08295	127.32329	123.90861
"209549_s_at"	1584.2605	1443.2655	1300.468	1491.8647	1419.6956	1342.1803
"209550_at"	28.06764	25.149607	29.618933	30.042753	28.511051	32.159447
"209551_at"	143.86716	118.70628	165.1455	161.70967	125.29105	197.95142
"209552_at"	71.321175	76.94569	72.4841	73.24165	70.36006	75.34544
"209553_at"	433.26636	443.0725	428.43323	395.25513	470.60947	433.22858
"209554_at"	87.23877	90.88141	90.090096	75.79859	86.0961	95.8243
"209555_s_at"	2186.0483	2425.6375	2113.4712	1241.8134	1996.0005	1827.4293
"209556_at"	78.52672	70.16313	67.493126	71.951195	73.979935	56.8601
"209557_s_at"	87.69339	88.553986	81.10619	81.80726	96.931435	86.791405
"209558_s_at"	145.58661	172.52774	162.85149	161.1201	149.20404	158.52904
"209559_at"	76.05806	87.58228	86.63913	100.11567	86.03406	83.15735
"209560_s_at"	20.642115	19.109606	16.758766	18.940624	17.682507	15.888889
"209561_at"	91.3267	105.137886	107.65719	87.12754	94.36723	105.02574
"209563_x_at"	3726.756	4171.802	3312.3662	2877.0862	3754.368	2772.6482
"209565_at"	685.22095	639.4756	676.49146	677.6865	626.3929	723.2005
"209566_at"	307.49875	334.34546	277.55496	269.46063	269.17972	277.71555
"209567_at"	1728.305	1623.286	1406.5953	1653.0833	1770.694	1450.0897
"209568_s_at"	91.31568	101.51414	110.84746	99.38685	93.72829	103.87332
"209569_x_at"	29.29371	31.27253	26.625284	28.266878	29.572392	33.246574
"209570_s_at"	32.214554	26.283335	27.41396	29.591702	25.563728	27.506662
"209571_at"	148.76765	138.55844	168.79825	144.02678	152.7831	176.39911
"209572_s_at"	1361.166	927.86365	1345.6245	1535.304	1030.7404	1454.5808
"209573_s_at"	51.749187	65.91155	63.33734	61.216442	60.215527	55.379395
"209574_s_at"	29.169231	33.800404	29.427317	25.093435	25.229916	35.134933
"209575_at"	146.48442	127.76917	111.43535	119.35755	113.157684	130.42053
"209576_at"	675.6473	650.1369	666.07043	623.9699	582.5859	687.3418
"209577_at"	239.05281	193.34053	190.9502	259.34747	219.74136	222.29253
"209578_s_at"	125.384514	114.96594	128.72643	112.49287	118.67463	125.19096
"209579_s_at"	714.6185	688.6024	625.15564	680.87054	735.28784	614.7427
"209580_s_at"	488.05362	408.215	413.35416	478.79874	442.15057	500.4923
"209581_at"	85.14092	77.39902	65.41564	42.31542	41.954765	48.042976
"209582_s_at"	18.666323	40.339046	24.40486	18.169573	21.21853	23.4196
"209583_s_at"	35.206215	101.90571	63.832962	25.920996	40.646465	48.607033
"209584_x_at"	30.025291	31.466093	38.750244	32.99978	34.00082	34.26005
"209585_s_at"	310.88788	219.11365	249.6379	297.12256	232.4996	301.57956
"209586_s_at"	507.9711	431.583	382.5959	459.6363	437.23163	411.29904
"209587_at"	145.03313	129.86217	110.13784	145.07005	149.73393	105.800316
"209588_at"	90.67555	101.09173	90.828766	95.85776	97.21294	87.38479
"209589_s_at"	68.031136	61.15844	59.304512	77.65405	67.303024	75.16792
"209590_at"	9.121459	11.579803	10.466516	10.654987	9.784478	10.779257
"209591_s_at"	9.207691	11.74753	14.323624	11.077619	12.279387	10.924851
"209592_s_at"	432.46375	372.47318	295.72897	386.08212	364.20862	309.16986
"209593_s_at"	220.36859	218.14919	186.90973	224.24957	205.33513	206.67899
"209594_x_at"	22.35461	29.767746	28.298277	16.568933	27.584332	27.862833
"209595_at"	595.3846	525.35315	825.4049	669.6163	695.0906	924.25806
"209596_at"	12.220916	12.187551	15.746627	15.27837	13.264412	11.639709
"209597_s_at"	33.84636	34.52841	25.950123	32.147564	35.82385	27.85926
"209598_at"	9.568937	11.814328	9.296973	9.768149	9.824987	9.761258
"209599_s_at"	116.31184	100.063866	111.14189	120.66852	108.933395	118.08893
"209600_s_at"	312.55365	268.7521	183.81625	279.69363	275.42932	195.69653
"209601_at"	8.056446	7.112905	7.9829807	8.926204	9.0743265	7.432706
"209602_s_at"	37.29168	30.571964	17.186142	26.955267	23.65911	18.270044
"209603_at"	47.24999	39.824234	30.15142	40.2921	39.30574	41.922302
"209604_s_at"	197.3358	187.96489	109.74506	149.71452	183.17773	115.24587
"209605_at"	771.1185	528.3779	561.7069	551.4226	485.4021	493.18427
"209606_at"	6.8924575	6.4518313	8.407385	7.0057783	6.7010984	8.280653
"209607_x_at"	284.4744	327.24905	392.67795	283.27942	333.52673	362.2345
"209608_s_at"	1106.6625	991.7506	1143.5295	1134.0686	1025.8035	1140.099
"209609_s_at"	2228.2664	2260.3464	2122.7822	2384.8562	2382.5037	2173.6375
"209610_s_at"	135.79694	162.09314	88.36006	108.558945	116.93532	108.48757
"209611_s_at"	100.74896	122.15536	99.52676	93.82881	104.82359	91.11893
"209612_s_at"	9.354557	8.675801	10.829476	8.292845	10.827069	10.130931
"209613_s_at"	5.0251217	4.9607553	4.0029416	4.2767415	4.9829187	5.0460577
"209614_at"	13.803444	13.912054	17.153334	15.98995	15.756308	15.123334
"209615_s_at"	149.20374	66.47115	107.37291	160.85713	74.65441	119.100266
"209616_s_at"	55.360107	69.06863	45.712288	50.480618	103.53406	38.86661
"209617_s_at"	11.985044	12.990634	12.647794	13.235229	13.38154	13.512486
"209618_at"	6.148489	6.816342	7.2224846	6.751917	6.887065	6.5666127
"209619_at"	59.74278	59.39082	69.552704	58.28787	59.664814	63.67475
"209620_s_at"	1298.1748	1182.9441	1199.8439	1316.9551	1170.2462	1298.0521
"209621_s_at"	26.86769	25.443146	28.244827	21.208672	26.591627	24.74333
"209622_at"	180.80443	154.38657	153.32285	166.91556	128.28198	167.9373
"209623_at"	1449.715	1196.7539	1212.7418	1303.2434	1218.7499	1213.936
"209624_s_at"	360.14224	339.86417	342.86014	370.94656	310.06775	336.16403
"209625_at"	167.92976	153.4711	151.97113	187.20099	152.82106	181.33131
"209626_s_at"	91.10971	79.62157	89.8817	86.4712	83.37388	72.65567
"209627_s_at"	116.23293	119.23241	102.16512	112.882195	110.6016	101.06807
"209628_at"	780.86774	592.8554	683.075	730.6196	635.8871	626.5515
"209629_s_at"	439.31497	385.35748	322.57874	384.6454	425.17517	273.9062
"209630_s_at"	693.70294	664.89716	663.72687	662.7457	714.945	750.63245
"209631_s_at"	6.845607	7.092704	6.739436	7.347629	6.016827	6.6915464
"209632_at"	27.667742	30.918736	26.82329	36.38686	35.441635	33.425133
"209633_at"	95.82465	103.2031	100.20936	90.971176	98.446846	109.71928
"209635_at"	583.8535	520.5643	469.15085	528.28156	531.1486	518.2388
"209636_at"	34.651028	30.252892	33.532047	34.66358	30.03743	33.55909
"209637_s_at"	99.19569	111.87132	83.11113	93.17618	110.122444	80.04687
"209638_x_at"	6.459798	6.157888	6.9986167	7.9971223	8.172508	8.211651
"209639_s_at"	56.99964	55.249023	49.94592	51.469303	54.16252	47.457493
"209640_at"	14.453269	16.251259	13.803042	18.632248	16.073612	16.194101
"209641_s_at"	35.09865	32.902176	40.33582	41.80866	35.12256	39.169632
"209642_at"	632.3555	578.4966	461.03516	613.71704	594.6243	492.64175
"209643_s_at"	105.93521	116.404785	148.2131	121.13682	130.8273	125.670746
"209644_x_at"	427.5333	411.50464	406.47443	447.72437	426.52667	413.47577
"209645_s_at"	518.37244	465.53113	368.81815	505.32532	455.10547	426.24368
"209646_x_at"	299.88306	237.28682	210.58382	275.03543	244.24443	239.53755
"209647_s_at"	490.18463	533.02686	465.9443	505.42017	539.36	482.3953
"209648_x_at"	327.2973	290.6805	335.35812	347.86548	341.4163	407.3061
"209649_at"	156.29155	141.75726	129.3591	132.47115	131.5064	143.4258
"209650_s_at"	181.17436	154.43347	153.02673	160.86006	136.45616	140.19595
"209651_at"	8.843003	11.569206	10.13242	9.563517	10.9044695	8.818199
"209652_s_at"	15.497415	18.267538	17.75925	19.414341	18.872799	19.845545
"209653_at"	355.5892	328.87204	307.51135	357.5966	337.0436	290.615
"209654_at"	701.7364	623.4199	609.3314	722.8641	652.2311	695.4854
"209655_s_at"	706.8048	635.59503	516.9851	593.2772	689.6716	491.07394
"209656_s_at"	2169.6035	1779.958	1647.3933	1578.5706	1986.8672	1542.8612
"209657_s_at"	436.70334	407.732	409.26523	414.5335	421.24686	455.04922
"209658_at"	944.4086	892.6628	1185.3259	983.22034	1010.5537	1196.1631
"209659_s_at"	1675.7955	1540.2097	1676.7706	1729.9613	1665.6438	1748.9832
"209660_at"	76.8771	92.63784	99.64262	92.50848	91.52017	97.90796
"209661_at"	80.261986	70.864624	82.93781	80.6978	76.304535	78.03763
"209662_at"	1842.3057	1937.1458	1970.5266	1864.7089	1993.5452	2010.4634
"209663_s_at"	24.23889	25.356853	25.115017	21.299257	26.275003	24.208546
"209664_x_at"	35.69593	37.792747	37.863586	38.49897	36.395077	38.914814
"209665_at"	301.041	229.60587	310.8297	308.99945	238.03848	305.30542
"209666_s_at"	231.07727	204.48901	227.43567	230.54128	206.55914	237.16638
"209667_at"	256.10257	276.71756	230.75923	206.57217	290.40393	234.2134
"209668_x_at"	198.07492	232.43085	193.13321	195.22235	252.38222	180.10428
"209669_s_at"	4429.2812	4603.1616	4047.7097	4772.219	5024.564	4220.027
"209670_at"	44.23114	33.581158	42.254955	35.778954	38.110714	43.307484
"209671_x_at"	43.582924	44.10896	41.693348	46.488045	45.272324	51.172394
"209672_s_at"	163.09355	143.39893	152.74669	158.01826	149.62015	183.07901
"209674_at"	1547.2979	1246.3949	1409.532	1618.9706	1247.0327	1509.5823
"209675_s_at"	207.36392	212.3004	159.68527	202.4275	199.355	169.53735
"209676_at"	52.396866	38.945194	31.495705	47.74394	37.901474	44.000015
"209677_at"	287.6687	325.5706	277.15106	279.9711	343.78723	277.01422
"209678_s_at"	2034.3318	2358.6394	2060.4438	1863.6392	2344.8362	1513.7722
"209679_s_at"	194.42421	154.41554	150.7245	146.84007	135.59175	168.5822
"209680_s_at"	461.2263	433.36633	442.08832	429.40744	445.07275	415.88608
"209681_at"	734.2887	633.6477	583.05133	763.3609	588.8559	633.3156
"209682_at"	287.0925	228.35303	223.76987	266.77853	207.64725	241.56288
"209683_at"	15.567738	16.462978	12.306352	11.870919	15.029034	12.050063
"209684_at"	15.884132	17.953396	11.566234	10.893792	22.718054	9.849377
"209685_s_at"	26.292805	26.073341	26.106903	18.995117	26.794464	29.092762
"209686_at"	10.318766	12.083727	9.636925	10.057526	10.573398	10.739811
"209687_at"	10.909309	8.497096	7.6189885	9.636545	8.69181	7.0972238
"209688_s_at"	281.34845	311.94125	340.35406	287.18857	288.24908	338.22113
"209689_at"	113.03739	115.05311	127.568825	120.10053	98.31171	136.86359
"209690_s_at"	66.88432	70.49778	60.88612	70.89332	67.7648	58.50431
"209691_s_at"	101.66346	96.24927	98.33108	106.694176	108.98349	105.9398
"209692_at"	22.846197	21.67066	21.577276	20.849665	26.373835	21.804316
"209693_at"	104.693405	93.3045	80.40698	95.211464	97.72112	78.731064
"209694_at"	1391.668	1273.5964	1611.9258	1608.5569	1253.9283	1640.2358
"209695_at"	90.9943	87.69339	84.5188	66.051384	91.78578	81.71616
"209696_at"	30.820889	35.5473	34.188076	35.877716	42.544678	36.7898
"209697_at"	40.10507	32.19635	50.85413	37.260803	34.169132	33.768635
"209698_at"	143.07889	178.12964	174.55656	156.43419	187.94873	184.05966
"209699_x_at"	76.29574	86.34394	86.833496	94.28249	94.351074	70.327675
"209700_x_at"	5.3530893	6.0621123	5.490669	5.893664	5.560042	4.9286184
"209701_at"	106.817215	119.782234	98.724594	110.44131	121.11916	106.38806
"209702_at"	1058.701	831.55286	857.29877	935.3378	848.5193	865.2054
"209703_x_at"	65.52544	61.58368	67.935776	60.33079	65.452644	76.66869
"209704_at"	289.7648	285.6406	254.67392	316.08228	270.99777	315.82516
"209705_at"	253.377	275.12418	243.61516	255.26291	271.0945	284.2907
"209706_at"	19.346352	23.550081	22.415354	18.810791	24.23261	26.564913
"209707_at"	262.14352	268.70877	178.94958	257.2317	213.46207	225.24898
"209708_at"	23.980087	27.274965	26.496069	25.82678	24.946379	24.832132
"209709_s_at"	623.4154	701.02374	636.02203	614.95276	710.3599	621.22687
"209710_at"	373.89706	280.07755	396.16803	323.30115	257.52313	305.59415
"209711_at"	36.263832	27.740437	21.122995	31.961367	20.311104	24.081858
"209712_at"	45.27509	34.768524	31.704174	43.14079	31.168114	36.391396
"209713_s_at"	26.129036	36.30726	32.875423	36.456814	31.55972	27.92669
"209714_s_at"	1332.9019	1464.8243	1396.075	1505.7294	1529.7463	1391.6072
"209715_at"	454.53305	443.77774	342.08182	385.40485	490.6291	364.75916
"209716_at"	65.54324	67.54098	89.082985	84.44268	73.705315	74.86476
"209717_at"	1011.4285	751.9371	1192.4478	1045.9407	745.91907	1617.6676
"209718_at"	61.96057	54.58238	59.546333	56.8601	52.02777	49.3629
"209719_x_at"	13.070767	12.582594	13.188657	12.1374445	12.062355	12.018575
"209720_s_at"	4.669706	4.993332	4.335447	4.59862	4.2106256	4.1362166
"209721_s_at"	83.04018	88.46514	81.749146	94.72403	95.63785	90.19339
"209722_s_at"	30.791473	28.336351	35.482162	29.663107	29.14827	29.507395
"209723_at"	8.583287	8.248269	7.564609	6.3309727	7.1117716	7.7080226
"209724_s_at"	150.81076	135.9613	122.76357	147.52965	129.77905	138.5659
"209725_at"	1044.4594	899.41986	745.4296	952.8037	961.5816	640.3597
"209726_at"	113.43307	105.478676	100.857574	89.530495	114.0781	108.07749
"209727_at"	62.117477	73.40541	64.93535	63.603657	73.57814	60.63657
"209728_at"	54.72586	79.11446	57.667027	54.28579	66.13595	53.57007
"209729_at"	135.34526	127.08225	122.13089	121.48513	125.64508	110.546776
"209730_at"	90.98879	85.00952	105.61082	84.813324	91.56444	93.018326
"209731_at"	550.0818	533.7913	524.01715	538.4135	514.1557	478.35992
"209732_at"	10.10807	23.538883	12.345233	9.4418335	12.418069	13.308186
"209733_at"	16.89283	20.151026	23.180788	17.568216	20.919064	22.148794
"209734_at"	59.336353	60.88791	54.827084	54.34913	57.763226	54.259888
"209735_at"	22.562654	24.652369	20.592636	33.113792	25.679983	27.355633
"209736_at"	98.201935	88.381355	117.937706	113.47551	100.414955	132.71638
"209737_at"	19.050993	20.424267	25.13082	14.0500965	11.613357	17.35321
"209738_x_at"	31.38267	26.728073	27.544353	24.67906	29.020533	27.494745
"209739_s_at"	30.915783	64.58229	34.814465	31.123478	55.567787	27.862833
"209740_s_at"	11.525405	17.003502	13.782539	13.962567	15.220421	13.127582
"209741_x_at"	107.81273	117.46566	93.21024	86.09903	109.29183	110.712166
"209742_s_at"	23.030527	26.454731	25.584766	29.601416	27.789248	25.193834
"209743_s_at"	226.78142	239.97118	192.84285	223.98778	224.19339	189.14355
"209744_x_at"	464.3356	500.537	409.09995	449.9383	430.12366	401.7529
"209745_at"	121.01601	128.3941	98.47118	120.0939	120.223175	120.925125
"209746_s_at"	468.50467	495.05945	427.109	451.18475	466.57397	425.01135
"209747_at"	78.81862	80.22575	78.468445	67.98376	76.032974	77.89273
"209748_at"	689.5503	586.6716	525.9237	654.5617	648.0002	626.99194
"209749_s_at"	16.317347	19.833035	18.992317	20.669136	20.10253	16.717218
"209750_at"	212.79343	185.4411	136.1744	198.58931	179.24622	148.1969
"209751_s_at"	692.1763	578.1147	604.80963	672.549	605.9714	657.5297
"209752_at"	36.06173	43.16592	39.736195	43.719105	41.857742	37.114834
"209753_s_at"	275.0738	259.88895	259.32776	249.43855	243.98503	213.52676
"209754_s_at"	348.06973	303.72104	359.59726	314.64197	321.36472	325.8255
"209755_at"	18.511831	21.00374	22.243542	18.910725	21.742252	19.588383
"209756_s_at"	51.58453	46.961193	42.52629	48.348186	47.81565	44.033215
"209757_s_at"	141.62303	223.4455	152.54674	70.97226	166.72688	129.39545
"209758_s_at"	16.308575	15.241496	18.663393	15.506499	15.893963	14.877622
"209759_s_at"	883.4265	718.78955	669.0849	739.29016	691.3568	735.96277
"209760_at"	414.71442	389.86673	354.328	367.8024	310.5112	317.72314
"209761_s_at"	160.41513	122.15011	178.55971	131.17972	90.18138	134.54182
"209762_x_at"	149.96027	106.95096	168.21028	122.80444	70.19552	127.40664
"209763_at"	23.599653	27.063015	23.15258	22.25383	25.788958	23.459682
"209764_at"	57.052174	53.520943	58.145847	65.40103	59.86883	57.7621
"209765_at"	9.973009	9.14022	9.790681	9.865789	10.996616	10.020125
"209766_at"	49.702457	61.42518	65.49032	52.56566	61.26348	67.44126
"209767_s_at"	83.47635	60.13257	78.415634	84.23153	59.374863	68.318886
"209768_s_at"	56.30525	48.222282	60.12162	63.02773	51.697678	62.432663
"209769_s_at"	97.785675	98.4983	120.587585	111.47399	96.69276	104.09159
"209770_at"	192.71721	184.53815	197.99329	148.4214	177.71117	194.09637
"209771_x_at"	541.81604	362.75256	808.06793	938.55914	405.68524	1095.9652
"209772_s_at"	172.39818	127.082214	299.1511	270.98575	141.38727	341.6048
"209773_s_at"	3107.8965	3463.1377	2218.1921	2756.9873	3368.645	2325.985
"209774_x_at"	9.091005	10.939824	9.0088005	8.3890085	10.174008	10.72426
"209775_x_at"	56.302696	47.410473	36.66409	43.52494	43.910942	42.610905
"209776_s_at"	144.92043	120.08489	73.63614	129.38652	111.15905	100.21913
"209777_s_at"	349.09396	325.87912	279.97073	342.47076	345.3751	299.47083
"209778_at"	71.85411	77.44976	82.00279	65.765625	62.582302	69.94084
"209779_at"	35.781487	33.674232	29.765472	29.291376	32.82679	28.641563
"209780_at"	727.47217	569.29565	545.7128	486.51904	503.46613	485.21155
"209781_s_at"	207.9034	194.64268	181.21706	196.00066	182.38687	155.66264
"209782_s_at"	374.2044	307.2472	261.00455	330.1886	293.63785	295.58063
"209783_at"	45.713043	38.425175	42.87585	43.027794	48.812637	48.56576
"209784_s_at"	324.41736	266.9832	338.9472	335.30362	303.55365	313.5565
"209785_s_at"	13.422789	11.571948	13.19408	14.001176	13.772705	10.499975
"209786_at"	992.1591	891.1841	851.7709	1097.2207	896.73474	993.30426
"209787_s_at"	1237.3475	1110.9584	1104.7993	1179.584	1104.3247	1131.3678
"209788_s_at"	194.9632	191.43564	192.8785	168.82402	168.03725	206.87453
"209789_at"	11.736483	13.0906925	12.4058275	11.318457	13.03053	11.681871
"209790_s_at"	545.8647	534.09875	565.2977	662.1401	498.86456	526.05164
"209791_at"	33.600643	55.850407	47.18257	41.696655	50.944267	46.48606
"209792_s_at"	23.628664	24.455156	24.208546	21.99331	21.298784	26.189377
"209793_at"	8.884606	9.993093	11.663338	9.04115	9.613931	10.1053
"209794_at"	63.804504	76.72398	56.433334	64.15335	75.41563	59.76073
"209795_at"	5.6833863	6.042935	5.746334	5.436609	7.3087664	7.081761
"209796_s_at"	2010.7545	1980.2888	2296.353	2144.0205	2213.0103	2233.6375
"209797_at"	840.6957	860.95044	1204.7444	991.8555	892.42737	1073.8486
"209798_at"	315.87195	248.3846	275.00217	324.23386	261.63007	325.6414
"209799_at"	82.85622	89.56329	74.293655	94.327126	77.85811	73.72191
"209800_at"	36.75392	39.182346	37.931717	47.13972	47.471546	43.323704
"209802_at"	55.89377	51.52697	54.22733	50.14451	52.635357	55.00411
"209803_s_at"	23.10368	36.36844	19.74257	15.402837	21.92003	14.987468
"209804_at"	312.94833	263.3602	231.836	265.57748	268.60895	246.54225
"209805_at"	154.76714	160.91562	164.06973	140.78018	158.51248	156.40622
"209806_at"	1530.2521	1586.8903	1531.9858	1322.9065	1414.2395	1290.651
"209807_s_at"	138.25081	125.665344	121.33721	120.22194	133.59572	120.879326
"209808_x_at"	367.6551	324.74887	303.99017	363.36	360.78848	341.52667
"209810_at"	38.37058	47.89073	44.626118	40.08955	44.284706	45.853745
"209811_at"	187.31227	229.52664	186.34792	183.33073	189.3733	178.63815
"209812_x_at"	244.47743	261.00354	183.94649	200.80449	227.38809	157.23158
"209813_x_at"	19.786396	26.420845	24.879509	16.196676	23.486736	21.838669
"209814_at"	801.03125	815.47095	726.03046	765.1837	858.5771	743.5816
"209815_at"	1064.0684	1076.2491	830.8045	795.0591	1034.2826	799.49243
"209816_at"	58.97121	52.078403	32.623962	34.682022	48.502815	34.22396
"209817_at"	607.30396	472.829	484.58652	596.0217	486.2239	522.0819
"209818_s_at"	149.00375	135.46542	115.00824	110.76359	150.46738	106.0694
"209819_at"	23.945137	25.519197	23.039717	25.506742	20.95933	25.768356
"209820_s_at"	372.8183	324.7716	307.74237	386.36652	322.11655	302.97107
"209821_at"	6.088689	5.557808	5.15673	6.319954	5.726647	6.2539606
"209822_s_at"	27.148098	31.590797	31.469774	20.244385	27.754156	33.326084
"209823_x_at"	64.17394	66.0267	73.46094	69.68195	68.41447	68.11659
"209824_s_at"	81.185875	97.67847	75.32281	82.54306	89.76327	85.85459
"209825_s_at"	1696.2546	1635.0428	1437.4119	1635.9867	1666.4159	1456.9991
"209826_at"	90.421165	110.34622	161.11717	116.972115	129.27281	162.0822
"209827_s_at"	41.200806	35.82583	44.07592	42.611862	46.836937	40.79315
"209828_s_at"	14.050092	15.330234	16.192368	16.442223	14.893114	15.717994
"209829_at"	5.8094654	5.862038	6.194721	5.971182	6.490188	6.238309
"209830_s_at"	57.93908	59.147556	36.18597	84.637856	74.486984	36.045822
"209831_x_at"	324.1839	344.82532	368.59756	348.8651	337.808	335.79803
"209832_s_at"	242.80994	246.63794	128.30455	195.38503	240.00188	174.13786
"209833_at"	117.33738	152.80531	92.05414	112.2532	151.4106	100.64998
"209834_at"	149.02676	118.19401	97.20144	132.53859	127.80098	99.60356
"209835_x_at"	140.46637	193.6198	94.11017	16.24526	23.621183	20.16977
"209836_x_at"	1530.3522	1397.7787	1385.517	1608.2124	1410.7307	1470.4211
"209837_at"	148.84727	163.63686	144.74117	149.87167	156.27094	149.74823
"209838_at"	248.47203	271.32864	209.5268	287.8275	258.22852	247.17851
"209839_at"	49.526714	63.13786	51.155094	57.714733	48.63946	44.91774
"209840_s_at"	3576.5686	4158.157	3209.3206	2904.1274	3716.34	2580.7322
"209841_s_at"	2962.0242	3562.2651	2769.4646	2433.7195	3118.499	2375.3264
"209842_at"	33.905735	32.57256	32.95753	32.628967	29.032995	35.22456
"209843_s_at"	57.818542	66.67264	76.669586	66.15626	73.66683	69.63783
"209844_at"	110.24896	91.298836	92.50282	105.41563	94.531555	91.408325
"209845_at"	235.51706	225.98663	216.72772	228.94582	219.96785	252.36037
"209846_s_at"	452.16498	385.26425	471.61505	374.27466	428.15607	405.97147
"209847_at"	158.66406	223.24905	104.86261	110.0364	162.19774	113.04662
"209848_s_at"	51.07655	55.867207	43.94547	45.819534	53.10372	55.43657
"209849_s_at"	736.10925	833.0515	807.6034	794.9713	802.9175	743.80426
"209850_s_at"	138.70676	130.0365	134.22513	157.30502	145.66641	140.75916
"209851_at"	23.471611	28.076565	27.862833	28.367556	30.649767	28.519035
"209852_x_at"	814.96497	792.27637	700.3327	813.53534	809.87976	694.136
"209853_s_at"	811.13934	759.59973	694.5991	781.4249	764.34503	611.32526
"209854_s_at"	20.825512	17.848932	17.68595	19.81882	22.410866	16.655928
"209855_s_at"	31.533808	33.855312	36.322357	38.447254	44.406273	39.978878
"209856_x_at"	160.36005	165.03336	163.45625	147.05568	148.97589	147.80112
"209857_s_at"	104.65224	107.5874	103.798195	108.41294	103.21388	94.039246
"209858_x_at"	201.71461	204.51091	202.8272	193.38577	184.76768	184.63521
"209859_at"	276.1936	176.63913	291.14377	325.96985	208.09334	364.53403
"209860_s_at"	972.77893	952.9857	766.2806	969.346	928.27655	789.4705
"209861_s_at"	2614.8948	2532.956	2581.86	2620.0837	2700.28	2631.5015
"209862_s_at"	333.2931	251.32196	366.69345	345.6583	241.2986	428.8577
"209863_s_at"	10.742486	10.524395	11.050918	13.764031	11.395787	11.040869
"209864_at"	335.40137	322.0744	278.52225	385.35797	347.82846	365.8758
"209865_at"	67.35075	87.04691	67.62919	71.967964	74.917015	61.919464
"209866_s_at"	466.968	290.3072	290.2107	466.702	267.24893	323.09796
"209867_s_at"	603.0049	379.24667	493.00986	550.8121	333.39713	445.64563
"209868_s_at"	67.40641	57.05302	65.19972	122.63924	48.82692	69.748955
"209869_at"	12.210438	15.511207	9.296975	10.890401	12.552318	11.734803
"209870_s_at"	76.65547	77.76555	83.73926	83.16975	81.56764	84.101364
"209871_s_at"	33.589527	35.35965	37.310627	32.86506	35.105846	34.958332
"209872_s_at"	26.837406	28.34836	25.241652	30.306103	26.212187	28.39322
"209873_s_at"	115.73902	115.90095	101.8585	110.154655	127.99822	117.9149
"209874_x_at"	102.42722	101.248955	123.90783	106.24894	115.49022	97.80449
"209875_s_at"	9.501373	8.522818	9.422935	11.040584	8.670837	8.887104
"209876_at"	160.47124	148.35509	136.1278	138.06053	129.85114	137.02675
"209877_at"	56.143982	63.569424	71.95013	67.92854	63.197697	64.16599
"209878_s_at"	217.69339	193.65652	186.9428	222.1656	174.8002	181.30453
"209879_at"	42.28379	41.419853	41.362396	39.312626	41.35037	44.54189
"209880_s_at"	74.01679	81.58743	102.43125	74.267136	71.20538	83.16155
"209881_s_at"	85.4712	70.90337	98.338486	78.238686	90.84582	88.453156
"209882_at"	276.53452	307.21756	289.48108	273.50742	273.0206	268.85855
"209883_at"	45.31623	34.500122	51.750572	54.68883	34.283466	56.062134
"209884_s_at"	166.94165	160.86006	153.33699	176.22964	172.2662	157.4628
"209885_at"	122.284546	62.075523	99.43955	115.0068	62.466885	98.46806
"209886_s_at"	91.38047	72.971176	92.84153	91.26209	82.42174	81.79958
"209887_at"	27.318895	29.853662	28.63558	30.971338	32.489597	28.68792
"209888_s_at"	14.936914	15.090389	14.818148	15.055603	13.640017	15.168891
"209889_at"	41.937466	58.443993	80.902016	58.290817	63.804504	82.83779
"209890_at"	485.21475	430.937	486.29398	618.231	539.5636	537.27435
"209891_at"	612.88104	607.086	515.4656	685.7248	623.7913	570.5268
"209892_at"	255.52449	181.89076	293.94217	285.7048	87.62577	246.25314
"209893_s_at"	116.95453	81.082306	105.847435	129.98051	40.596252	103.10862
"209894_at"	19.571247	11.462989	10.500964	14.242208	10.610862	10.250549
"209895_at"	284.9206	280.02664	279.6761	321.0091	281.69684	285.73785
"209896_s_at"	812.44226	799.82117	689.864	803.8989	824.6365	681.60236
"209897_s_at"	379.58728	247.46542	407.82068	369.52048	239.43007	328.08557
"209898_x_at"	390.08484	388.13925	474.41916	400.1933	384.36044	469.20264
"209899_s_at"	1381.725	1262.2347	1112.6053	1342.8529	1283.9337	1195.6935
"209900_s_at"	785.51526	783.9679	692.7324	872.803	776.9741	801.6357
"209901_x_at"	64.988	71.72093	76.559105	69.89626	68.56988	69.58013
"209902_at"	294.58234	244.89653	216.22974	272.09146	259.68594	236.7207
"209903_s_at"	730.13776	582.2671	609.2638	700.6934	673.6934	648.4334
"209904_at"	37.249535	40.907173	34.839733	27.953	40.72925	25.904037
"209905_at"	117.971115	188.32451	342.81094	167.50719	102.03918	359.8246
