ID_REF	DESCRIPTION	GSM637872	GSM637873	GSM637874	GSM637875	GSM637876	GSM637877
7892914		4.928341	4.12594	4.318644	3.79843	3.791346	4.065928
7892915		8.864515	9.416544	9.697014	9.290564	8.930496	9.155096
7892916		8.905668	9.03762	8.438409	8.588139	8.782933	8.651009
7892917		4.116812	4.472931	3.558735	3.527978	3.874103	4.272183
7892918		6.671712	6.714997	6.552259	6.542943	6.466838	5.935873
7892919		10.75418	10.88467	11.15881	10.86224	11.06866	10.44501
7892920		7.831681	7.871979	8.090266	8.043342	7.859272	7.896014
7892921		2.617174	2.730088	3.149833	2.964733	2.870403	2.616139
7892922		4.302547	4.160927	4.136852	5.317146	4.630445	5.1764
7892923		3.02841	3.311599	3.780742	3.945462	4.391057	3.186579
7892924		11.05521	11.14074	10.81189	10.93031	11.118	10.93099
7892925		10.72589	10.31738	10.18201	10.76083	10.46337	10.75181
7892926		8.242503	8.063682	8.622439	8.255026	8.334919	8.012681
7892927		3.613546	3.831333	3.298203	3.681722	3.887735	3.120808
7892928		9.801552	9.967045	10.16998	10.29726	10.14138	10.00361
7892929		4.982496	3.719479	3.725916	3.976162	4.042351	4.052195
7892930		10.63016	10.82594	10.46056	10.46064	11.20272	10.35183
7892931		5.84904	5.956643	5.993201	6.476792	5.956045	6.251836
7892932		6.785936	6.584408	7.538577	6.685354	6.92285	7.179673
7892933		5.991786	5.973518	6.383708	5.690699	5.87443	5.733922
7892934		6.75733	6.030427	6.608523	6.032746	6.459609	6.335423
7892935		10.96663	11.0147	11.29175	11.17007	10.82423	10.99659
7892936		5.335623	5.344035	5.04723	5.556146	5.728592	5.339701
7892937		8.530328	8.589314	9.225718	9.066875	8.659077	8.867516
7892938		5.946227	5.377287	6.48582	6.473876	6.771449	6.418017
7892939		11.33192	11.10454	10.93332	10.93007	11.14081	11.24989
7892940		11.7618	11.69494	12.00537	11.99924	12.11377	11.64019
7892941		13.18417	13.23152	13.29414	13.49638	12.99774	12.90471
7892942		6.659658	6.72993	6.583765	6.242929	6.724869	6.810215
7892943		2.801234	2.660201	2.734951	2.846264	2.690422	2.791733
7892944		10.55864	10.59885	10.43308	10.48565	10.52442	10.52215
7892945		2.969473	3.041418	4.163946	4.272907	3.619421	4.085445
7892946		6.353218	5.95854	5.719162	6.311316	6.08273	6.0981
7892947		11.5071	11.50001	10.72149	10.79063	11.44235	11.51208
7892948		10.08651	9.879586	10.84737	10.8056	10.68801	9.933863
7892949		2.759953	2.982522	2.762646	2.859403	3.312853	3.090055
7892950		4.133716	4.183448	3.549042	3.508765	2.693733	3.935295
7892951		8.223157	7.717865	8.716335	8.361528	8.357828	8.208672
7892952		5.588716	6.147191	6.129117	5.909326	6.422904	6.069152
7892953		10.78957	10.84959	10.15703	9.765734	9.889204	9.971129
7892954		11.30821	11.52953	11.08132	10.79223	11.40627	11.40378
7892955		10.34903	10.08253	10.07708	9.697356	10.21339	10.02658
7892956		11.22491	11.26288	11.40706	11.64766	11.48399	11.16778
7892957		6.729329	5.711691	5.997524	6.303704	6.047468	6.12207
7892958		5.224104	3.99391	3.72714	4.558233	4.336256	4.109845
7892959		8.394389	8.15599	7.724829	7.274838	7.926222	8.094719
7892960		9.574229	9.44952	9.328564	9.437819	9.614926	9.626011
7892961		10.16443	10.05615	10.28889	10.26727	10.09927	10.25654
7892962		4.592771	4.952792	6.091702	4.739355	6.149591	6.766619
7892963		4.507702	4.25209	4.508816	4.398571	5.209789	4.448417
7892964		5.460029	5.140119	4.806489	5.267745	5.777097	5.338716
7892965		2.681042	2.526554	2.69708	2.696642	2.981616	3.181179
7892966		12.26551	12.00213	12.2128	12.49838	11.33019	11.3215
7892967		10.40513	10.18756	10.20761	10.29996	10.15923	9.813499
7892968		8.93076	8.737133	8.968006	9.049189	9.214873	9.71525
7892969		11.40677	11.44816	11.49297	11.54439	11.66044	11.39582
7892970		4.919201	4.894763	4.067198	4.185423	4.551244	4.325356
7892971		2.784111	2.705759	2.757278	2.861593	2.724013	2.80908
7892972		11.77302	11.83829	12.18129	12.37521	12.02397	11.54776
7892973		6.011017	5.828344	6.237021	5.411556	5.627945	5.609652
7892974		5.128493	4.578221	4.00454	4.54215	4.850056	5.264578
7892975		2.827358	2.329994	3.432949	3.411794	2.933337	3.359697
7892976		3.42758	2.811723	3.437732	3.804827	2.864121	3.126599
7892977		13.14661	13.1993	13.23219	13.12696	12.67544	12.73253
7892978		5.253563	6.171464	6.259472	5.785574	6.899617	6.140943
7892979		11.00018	10.78766	11.09768	10.60552	10.90104	11.06499
7892980		9.925376	9.586561	8.588739	8.666984	9.253492	10.06211
7892981		10.56362	10.68931	10.65253	10.29931	10.71292	10.55623
7892982		3.43246	6.129148	6.342654	2.941867	3.963504	2.932953
7892983		12.25266	12.36278	12.34185	11.99619	12.0933	12.174
7892984		5.551828	6.328391	6.293778	6.479234	6.186793	6.433663
7892985		5.979903	6.071335	6.671943	5.673215	6.143758	6.018563
7892986		12.49673	12.36803	12.314	12.29247	12.24569	12.44323
7892987		12.25898	12.299	12.51685	12.65479	12.54378	12.44008
7892988		2.917978	2.760086	3.102268	3.059653	2.70833	2.567557
7892989		7.232002	7.287656	6.804705	7.631071	7.31734	7.196783
7892990		8.589887	8.801887	8.435232	8.095872	8.41032	7.723667
7892991		8.673761	8.450376	9.258122	8.974353	8.977979	8.654063
7892992		12.39108	12.43371	12.54025	12.59249	12.48804	12.38292
7892993		9.262115	9.851257	9.902753	9.896868	9.698977	9.422819
7892994		2.972103	3.831785	3.585022	3.737218	3.321797	3.636982
7892995		2.95845	3.509812	4.49566	3.197308	4.293373	3.254434
7892996		8.758647	8.509806	8.606821	8.573687	8.558495	8.706108
7892997		4.686638	4.400872	5.007797	4.464244	4.350362	4.499754
7892998		6.503636	6.570033	7.313054	6.297738	7.079958	7.267231
7892999		4.593453	4.794222	4.815271	5.140841	5.546303	5.533187
7893000		7.251225	7.531783	6.677578	6.821113	7.73122	7.739419
7893001		10.10392	10.06297	10.95692	10.44695	10.26807	10.20053
7893002		13.12339	13.0341	12.3737	12.0669	12.98878	12.84609
7893003		5.795813	5.654325	5.855934	6.013393	5.641102	5.061124
7893004		8.102083	8.355951	8.625331	8.078434	8.054136	8.529428
7893005		5.249272	4.233685	4.379687	5.136953	3.816224	3.522372
7893006		6.752303	6.83348	6.064209	6.064465	6.832987	6.246206
7893007		5.003099	4.74279	5.865687	4.794652	6.950429	6.415681
7893008		7.154271	7.23963	7.074695	7.529954	7.154181	7.199971
7893009		4.310233	4.674576	4.405555	3.890663	4.945541	5.374181
7893010		6.497078	6.995976	6.704956	6.503748	6.613807	5.738457
7893011		5.720135	5.681949	5.857009	5.848217	5.813182	5.815376
7893012		10.89674	10.96711	11.41713	10.72079	10.83614	10.75789
7893013		6.214094	5.821627	5.801356	6.402984	6.15486	5.525858
7893014		4.442703	3.807152	4.375828	3.496523	4.648532	4.977702
7893015		13.13729	13.38582	12.86271	12.8884	13.38993	13.2168
7893016		5.63667	5.890578	5.851433	4.96854	5.576643	5.261772
7893017		5.780802	5.970416	5.843569	6.10616	5.923019	5.588162
7893018		5.923259	6.518783	5.238615	5.174748	5.967572	5.810596
7893019		5.729508	6.188385	7.194199	6.928693	6.894633	7.167176
7893021		5.768391	5.318123	5.059943	5.414611	5.63875	5.338574
7893022		7.573396	6.539356	6.832558	6.11676	6.777611	7.022724
7893023		11.46043	11.64938	11.07847	11.02182	11.30769	11.33608
7893024		4.276721	4.624831	4.869094	4.929757	4.948997	5.224924
7893025		9.825955	9.849952	9.406739	9.587365	9.606799	10.0077
7893026		8.42518	8.602102	7.901637	8.067067	8.259483	8.175492
7893027		7.638726	7.514103	7.554234	7.777236	6.598501	7.281171
7893028		6.721558	6.442632	7.012445	6.089388	6.575465	6.489101
7893029		12.11017	12.23861	11.70124	11.8088	11.91674	11.74459
7893030		7.711889	7.838843	7.491047	7.641426	7.106683	7.291085
7893031		11.78068	11.76261	11.62545	11.44792	11.13623	11.17
7893032		8.961718	9.161804	9.016273	8.963255	9.149378	9.473747
7893033		7.839145	6.497037	8.112824	7.009257	8.280727	8.361902
7893034		5.291047	5.815025	5.995488	6.125164	5.886088	5.641426
7893035		5.888465	5.756161	4.637408	4.882854	5.462142	5.753473
7893036		8.872826	8.971812	9.882898	9.510982	8.668681	8.737797
7893037		7.393729	7.433676	7.29944	7.289896	7.396119	7.243939
7893038		5.060829	4.258519	3.419663	4.275136	3.914451	4.191269
7893039		10.51059	10.89317	10.85395	10.7335	10.42223	10.66851
7893040		6.45562	5.289633	6.951213	6.028114	6.175074	6.92114
7893041		3.551133	3.630151	3.808494	3.554344	3.36377	3.40554
7893042		9.29678	9.545221	9.756413	9.704169	9.745375	9.358953
7893043		6.062061	6.222163	6.60796	6.520887	6.636045	5.644333
7893044		2.819109	2.972426	2.834901	3.00841	3.151536	3.624047
7893045		2.780577	2.637457	2.787213	2.987278	2.667492	2.995288
7893046		4.115651	3.257989	3.798066	3.628891	3.503632	4.536844
7893047		4.905247	4.310635	4.414717	4.055252	5.47969	4.92039
7893048		7.223258	6.746456	6.638372	7.102715	7.255402	7.112401
7893049		5.362404	6.11073	6.030631	5.174351	5.733353	5.547285
7893050		12.8948	12.90806	13.02878	13.22869	12.50172	12.37206
7893051		7.696749	7.162925	7.358173	7.573405	6.947702	7.450669
7893052		5.891027	5.018926	5.054235	4.595967	5.293439	6.145216
7893053		5.169647	5.277749	4.788351	4.51868	4.828689	4.983689
7893055		3.961682	4.28665	4.316157	4.09534	4.336014	4.736423
7893056		5.493193	4.222636	6.119862	6.397873	5.605652	5.565171
7893057		2.88012	3.857561	4.627054	3.454185	3.877234	3.066418
7893058		11.92221	11.5419	12.29678	12.0844	11.7359	12.10739
7893059		6.758086	6.547122	6.539105	7.082597	6.661685	7.330557
7893060		4.42659	4.194744	5.247189	3.971065	3.998542	4.807145
7893061		11.3724	11.1211	11.95113	11.87168	11.13785	11.57437
7893062		3.738777	4.492388	4.804784	5.089166	4.75561	4.040895
7893063		6.103227	6.139847	6.017801	4.555694	6.172688	6.197163
7893064		9.10969	8.664057	9.202991	9.231279	9.357849	9.027899
7893065		6.26469	5.442503	6.435714	6.478867	6.299528	6.4002
7893066		2.609735	3.140621	3.256029	2.9288	2.766656	3.133937
7893067		8.193065	8.533112	8.358115	8.468245	8.094189	8.181116
7893068		7.540054	7.433982	7.419236	6.663317	7.753883	7.01363
7893069		7.275585	7.112443	7.836146	8.242449	7.501065	7.110023
7893070		11.58586	11.65202	11.28882	11.24337	11.47031	11.62054
7893071		7.464792	7.524483	7.681096	6.908911	7.68133	7.574678
7893072		5.965357	6.112174	5.809912	5.843348	6.139022	5.213002
7893073		11.408	11.08978	10.87437	10.97459	11.0024	11.16145
7893074		9.774446	9.249065	10.19126	10.13677	10.06925	10.2635
7893075		10.82829	10.48562	10.70333	10.06839	10.95013	10.74239
7893076		5.580457	6.735216	6.406929	5.358566	5.824918	5.683459
7893077		13.26988	13.28828	13.27054	13.20723	13.42315	13.23292
7893078		2.917548	2.902069	3.81125	5.007311	3.634771	4.356174
7893079		11.45949	11.68979	11.53778	11.72569	10.73393	10.44355
7893080		4.662754	4.452878	4.311275	4.17362	3.520621	4.699396
7893081		12.86429	12.89666	12.95336	12.85345	13.02622	12.90723
7893082		6.907174	6.056621	5.841358	6.450236	6.209877	6.532104
7893083		3.719337	4.523212	4.505214	3.828279	4.698044	5.215238
7893084		8.978641	9.057065	9.256351	9.460609	9.385436	9.643315
7893085		9.511581	9.44035	10.06161	10.24388	9.99557	9.659743
7893086		9.9321	9.936659	9.139183	9.240542	9.319786	9.54377
7893087		11.24537	11.41831	11.38138	11.32349	11.29564	10.92705
7893088		4.151147	4.28053	5.142076	4.669264	4.502686	5.308723
7893089		8.590364	8.191768	8.049712	7.759131	8.079416	8.256472
7893090		13.02738	13.03257	13.43959	13.4715	13.03894	13.10998
7893091		10.88391	10.9117	9.816436	10.26345	11.00901	10.64385
7893092		5.410937	5.597468	5.977797	4.074546	5.212924	5.763909
7893093		3.711259	3.497604	3.69576	4.338939	5.358438	4.395347
7893094		13.17171	13.11979	13.13022	13.11668	13.36503	13.40145
7893095		5.427971	4.65292	5.14635	5.474473	4.671231	4.91223
7893096		10.13458	10.05458	10.42192	10.30291	10.45997	10.07597
7893097		10.52853	10.38658	10.36141	10.27301	10.11276	9.652082
7893098		6.047019	6.403674	6.83749	7.348871	6.78972	6.78565
7893099		4.822587	5.408354	5.464478	5.644439	5.766655	4.517273
7893100		7.308084	6.267441	6.771692	6.894035	6.709235	6.813199
7893101		12.35545	12.36108	12.47133	12.73564	12.74737	12.44367
7893102		4.624362	4.112901	4.002347	5.49004	5.869299	6.121324
7893103		13.27176	13.11107	13.48488	13.69905	13.5109	13.15993
7893104		8.364181	8.515571	8.617341	8.446178	8.651218	8.501472
7893105		8.839028	9.101373	9.107902	9.151299	9.400548	8.957863
7893106		8.669813	8.317664	8.150428	8.256857	7.995289	8.17314
7893107		3.627349	3.390258	3.568037	3.771408	3.530939	3.669486
7893108		2.373953	3.625447	2.695772	3.196882	2.914061	4.155316
7893109		3.893176	4.4579	3.901424	4.455421	4.136016	4.544969
7893110		4.604471	5.273666	5.532536	5.378027	5.871961	5.584773
7893111		3.652439	3.568676	5.016953	3.729278	5.373921	5.202014
7893112		3.288754	3.74149	3.703333	3.662524	4.225044	3.552835
7893113		9.711181	9.849701	8.500705	8.691736	9.191905	9.487339
7893114		6.074753	5.905227	5.350032	5.535207	5.601706	5.591847
7893115		4.490356	3.396963	3.355639	4.183035	3.457696	4.081776
7893116		8.631848	9.164362	8.959837	8.900032	9.166487	8.780571
7893117		5.023958	4.783318	5.89428	5.550999	4.797189	5.165649
7893118		9.22679	8.607344	8.861188	8.969472	8.248174	8.924922
7893119		5.291494	4.717176	4.972435	5.584726	5.275929	3.850693
7893120		5.744108	5.837214	6.311127	5.835332	6.136842	6.075111
7893121		9.34853	9.445422	9.809141	9.695365	9.560338	8.978588
7893122		10.86569	10.25393	9.745839	9.235258	10.40712	10.4893
7893123		6.695578	6.562806	6.638966	6.509701	6.982439	6.909468
7893124		5.372488	4.054271	5.263449	5.585682	4.790507	3.963634
7893125		9.35296	9.675693	9.498953	9.353915	9.12168	9.213017
7893126		3.560107	5.1124	4.870812	4.934274	5.155462	4.288385
7893127		5.582344	4.016065	5.177641	6.375562	5.659719	5.023636
7893128		8.365808	9.081284	9.421712	9.371964	8.07997	7.415307
7893129		3.80356	3.122497	3.430291	3.931242	4.821779	3.368438
7893130		11.99625	11.66248	11.63151	12.22973	11.95201	12.17477
7893131		11.72196	11.61587	12.21423	12.09127	11.70406	11.34984
7893132		3.522444	3.369934	3.756605	4.897866	3.907065	4.309848
7893133		12.40649	12.49029	12.6762	12.65849	12.29779	12.56326
7893134		7.782199	7.267292	7.341732	7.286593	7.553002	7.961022
7893135		3.132675	2.721497	2.77899	2.312556	2.746115	2.466653
7893136		2.984126	3.306101	3.934993	2.966453	3.104839	4.013783
7893137		4.300345	3.991025	4.028888	4.227184	4.496655	3.916449
7893138		13.37972	13.40906	13.48465	13.5438	13.34629	13.27405
7893139		12.61968	12.63757	13.04733	12.97505	12.60235	12.64679
7893140		12.4882	12.4596	12.60848	12.73224	12.65755	12.38448
7893141		7.928997	7.202848	8.324023	8.276737	8.453402	8.481496
7893142		3.32242	3.373788	3.51821	3.47426	3.352052	3.302912
7893143		4.208664	3.404817	4.925544	5.569997	4.923437	4.11868
7893144		3.545994	4.347534	2.9927	3.392881	3.858086	3.102643
7893145		6.85579	6.789954	7.129186	6.426109	6.156359	6.551884
7893146		4.699277	4.883554	5.69865	4.636844	4.642933	5.209764
7893147		12.69744	12.8192	12.87437	12.99225	13.0191	12.9044
7893148		8.889587	8.933684	8.861151	8.872958	9.056145	8.771597
7893149		4.054524	3.445887	4.31582	4.269322	4.079944	4.771799
7893150		3.651401	4.428389	4.360727	4.231317	3.84332	4.033943
7893151		6.946923	6.529043	6.786478	7.248746	6.242937	7.010648
7893152		11.26944	11.14034	10.99046	11.19708	11.48033	10.96893
7893153		11.92881	11.77227	11.76009	11.83125	12.08327	12.12361
7893154		7.188542	7.044168	7.410303	6.853925	7.251283	7.553397
7893155		5.022886	4.498201	4.209527	4.316257	4.503391	4.152938
7893156		3.713455	3.693975	5.465874	4.228121	4.78512	4.022623
7893157		3.549292	3.085621	3.232414	3.57192	3.228881	3.167166
7893158		7.358541	7.147344	6.294968	6.677905	6.841591	6.704799
7893159		4.573437	4.546986	6.011414	4.915227	4.759807	4.949086
7893160		11.87388	12.18583	12.11051	11.64712	11.93567	12.14934
7893161		3.945341	3.238451	3.394573	3.039842	3.480926	3.96327
7893162		4.697906	5.076691	5.704797	5.100607	4.912863	5.365111
7893163		3.027506	2.968282	2.918876	2.68889	3.374691	2.806299
7893164		11.31031	11.82478	11.66437	11.86811	11.88308	11.98374
7893165		5.278848	6.207951	6.256252	6.435009	6.458652	5.894045
7893166		4.100597	5.571054	3.978069	4.701213	5.231692	4.360914
7893167		6.401859	6.699351	6.234864	6.314051	6.708713	5.688797
7893168		6.305914	6.583412	6.739862	5.927132	6.545462	5.642009
7893169		5.610483	6.31193	5.974292	5.602027	5.578816	6.311494
7893170		8.820693	8.368354	8.709587	8.380792	8.56485	8.790391
7893171		5.70773	4.663695	5.848445	5.555947	5.359979	5.791287
7893172		7.598602	7.699938	8.131143	7.225518	7.899803	8.099073
7893173		13.4519	13.48709	13.19038	13.09202	13.39033	13.46894
7893174		3.094673	2.89472	3.660644	3.576296	3.101014	2.727473
7893175		7.711889	6.397873	6.805085	6.677	6.569713	6.774663
7893176		3.624012	3.501028	4.298434	4.095485	3.81715	3.496396
7893177		5.044467	4.68228	5.352746	3.352045	6.199521	4.074403
7893178		4.114596	3.437965	3.704787	4.375347	3.794651	3.566146
7893179		5.016759	4.8078	6.360207	4.730399	5.342641	5.509296
7893180		6.681457	6.957253	6.939863	6.487052	6.811698	6.647469
7893181		11.28507	11.16675	11.3481	11.06235	10.55437	10.56782
7893182		6.48982	6.809121	6.565952	6.763738	6.636687	6.447391
7893183		5.906454	5.964444	4.524323	5.250267	5.077082	5.553919
7893184		11.61463	11.87998	9.455645	8.927523	11.12618	10.98193
7893185		4.156072	5.099542	5.229436	4.749424	4.651455	5.476187
7893186		3.764891	3.865073	3.938125	4.339461	3.938563	4.336337
7893187		10.61765	10.96273	10.59774	10.33511	10.79324	10.57839
7893188		5.97191	5.636268	6.094734	5.558575	6.191567	6.040547
7893189		12.97455	13.2222	13.30345	13.26175	13.17739	13.01714
7893190		7.692283	7.031262	7.617343	6.669806	7.618813	7.703012
7893191		11.33035	11.44821	11.5963	11.44767	11.40029	11.34077
7893192		4.234398	4.327528	5.636591	5.549703	4.276787	5.670615
7893193		3.132675	2.721497	3.467202	4.383329	2.819938	3.864966
7893194		12.15131	12.21641	11.71199	11.91345	12.09374	11.57856
7893195		5.267009	4.716343	4.831345	5.186071	4.953336	4.398594
7893196		11.82979	11.96173	12.27307	11.70768	12.11248	12.03175
7893197		3.482297	3.156878	2.847237	3.016128	2.925733	3.003397
7893198		2.831613	2.905823	3.274458	2.755817	2.497863	2.813459
7893199		3.431601	3.383853	2.722634	2.903299	2.837714	2.868363
7893200		3.466462	3.346446	2.985619	3.29057	3.562041	3.35591
7893201		11.49159	11.27629	11.59823	11.64375	11.45233	11.74971
7893202		7.184887	7.294787	7.320829	6.829653	7.42939	7.601849
7893203		2.616031	2.732428	2.971045	2.79668	3.459471	3.05536
7893204		5.548701	4.873977	5.492582	5.277857	4.813401	5.549284
7893205		12.21462	12.5737	12.64846	12.49396	12.21265	12.05351
7893206		4.666129	5.242729	6.159247	5.403673	6.151094	6.101816
7893207		7.995259	7.490145	8.00041	7.641083	8.566906	8.730008
7893208		11.11664	11.16613	11.73265	11.30857	10.80874	10.97075
7893209		8.48726	8.39673	8.194654	8.102729	8.812534	8.680522
7893210		8.26197	7.898485	7.72571	8.275338	8.727961	8.062062
7893211		4.232429	4.615899	5.388818	5.101057	5.163337	4.761039
7893212		4.109756	3.836588	4.429448	4.728639	4.38036	3.39897
7893213		5.034623	4.784889	5.754509	4.488088	5.770486	5.139419
7893214		6.612116	6.525422	6.52107	5.706222	6.559552	6.689829
